item_id,clicks
214588944,46
214588946,146
214588948,63
214588950,155
214588952,78
214588963,188
214588967,260
214588970,161
214588976,231
214588982,160
214588985,420
214588987,255
214588989,133
214588991,333
214588993,250
214589000,4
214589004,29
214589006,304
214589010,344
214589012,16
214589019,162
214589021,96
214589023,306
214589025,206
214589030,20
214589047,9
214589066,280
214589072,148
214589077,116
214589079,126
214589085,170
214589098,50
214589107,85
214589126,170
214589128,1051
214589186,16
214589203,2609
214589240,2110
214589246,365
214589257,1538
214589270,239
214589278,2298
214589441,17
214589447,5
214589467,5
214589469,28
214589484,26
214589492,40
214589501,20
214589503,42
214589507,32
214589516,11
214589518,196
214589520,231
214589546,1781
214589548,3306
214589559,9
214589574,672
214589580,846
214589585,536
214589593,7
214589600,2557
214589602,14
214589604,1196
214589606,2051
214589608,402
214589623,140
214589627,521
214589630,584
214589632,1661
214589634,1228
214589675,126
214589677,192
214589679,140
214589681,378
214589683,131
214589685,268
214589687,82
214589690,304
214589696,1359
214589698,761
214589702,1174
214589705,2408
214589707,3187
214589709,2191
214589711,3257
214589717,24
214589722,4
214589730,5
214589732,202
214589735,356
214589737,289
214589767,40
214589769,81
214589771,165
214589775,38
214589777,45
214589780,77
214589820,60
214589822,56
214589825,28
214589827,95
214589831,42
214589837,46
214589840,13
214589842,28
214589844,54
214589846,30
214589848,29
214589852,17
214589855,113
214589857,58
214589859,64
214589889,187
214589904,64
214589906,67
214589908,61
214591202,375
214591205,660
214591228,2086
214591230,1486
214591271,317
214591273,201
214591350,402
214591352,364
214591355,276
214591374,2294
214591376,379
214591380,5
214591382,185
214591385,162
214591387,206
214591404,79
214591406,118
214591408,275
214591419,292
214591421,324
214591427,91
214591445,113
214591468,1311
214591470,1784
214591515,62
214591532,1764
214591565,198
214591567,496
214591569,1298
214591571,1102
214591573,75
214591575,116
214591584,486
214591586,1282
214591588,3165
214591607,4
214591612,186
214591614,208
214591616,95
214591620,279
214591625,83
214591627,293
214591631,250
214591633,166
214591635,48
214591637,85
214591640,112
214591642,1117
214591644,67
214591650,398
214591652,556
214591655,1378
214591657,470
214591659,197
214591661,170
214591665,226
214591667,212
214591670,193
214591672,112
214591676,41
214591678,36
214591680,45
214591682,21
214591697,29
214591700,41
214591702,38
214591710,63
214591712,66
214591725,598
214592092,6
214592310,381
214592315,38
214592317,9
214592319,30
214592325,99
214592327,6
214592353,64
214592360,6
214592366,88
214592368,49
214592375,37
214592377,96
214592450,22
214592518,3
214592520,3
214592540,1
214592542,1
214592630,10
214592690,25
214592758,8
214592792,7
214594018,8
214594020,2
214594541,1365
214594554,287
214594556,385
214594590,631
214594592,511
214594595,423
214594599,676
214594601,442
214594603,858
214594605,630
214594607,233
214594610,337
214594614,431
214594616,552
214594618,274
214594620,553
214594625,143
214594627,168
214594629,101
214594631,176
214594633,683
214594635,513
214594637,966
214594640,647
214594642,417
214594644,399
214594646,489
214594648,372
214594652,129
214594655,787
214594657,1809
214594659,2072
214594661,760
214594663,1220
214594665,677
214594667,167
214594672,475
214594676,412
214594678,15470
214594680,5061
214594682,336
214594685,287
214594708,2265
214594732,342
214594734,150
214594736,94
214594738,151
214594740,151
214594742,200
214594745,115
214594747,897
214594749,192
214594751,300
214594753,105
214594755,167
214594757,154
214594760,244
214594762,336
214594764,247
214594766,505
214594862,35
214594869,162
214594871,1371
214594873,68
214594875,47
214594880,124
214595017,246
214595021,362
214595030,138
214595034,360
214595038,737
214595042,150
214595047,275
214595049,1356
214595053,121
214595055,91
214595057,140
214595062,163
214595066,227
214595068,155
214595070,128
214595072,88
214595075,48
214595077,85
214595079,226
214595081,174
214595135,114
214595137,10292
214595143,13
214595147,8
214595150,14178
214595855,6953
214595857,154
214595859,417
214595861,160
214595870,55
214595876,116
214595878,162
214595880,192
214595882,145
214595885,302
214595889,214
214595893,137
214595900,3
214595906,718
214595912,633
214595938,148
214595940,9
214595942,365
214595945,187
214595947,347
214595951,211
214595981,88
214595983,75
214595990,106
214595992,184
214595994,91
214595996,516
214595998,73
214596002,186
214596007,28
214596009,185
214596011,251
214596015,327
214596024,97
214596026,17
214596028,14
214596030,228
214596032,135
214596035,278
214596037,165
214596039,446
214596041,143
214596043,302
214596047,56
214596050,31
214596052,18
214596058,250
214596060,223
214596062,209
214596065,143
214596067,148
214596069,134
214596073,258
214596075,646
214596077,442
214596080,539
214596082,53
214596084,757
214596086,408
214596088,74
214596092,69
214596095,255
214596097,94
214596099,220
214596101,1038
214596103,418
214596105,457
214596107,1508
214596110,389
214596112,7
214596114,924
214596116,784
214596118,662
214596120,343
214596127,314
214596129,377
214596133,725
214596135,574
214596137,560
214596142,277
214596144,361
214596148,265
214596152,883
214596155,153
214596157,169
214596163,198
214596165,250
214596167,230
214596170,659
214596172,558
214596174,4
214596176,917
214596178,322
214596180,99
214596182,163
214596185,239
214596187,232
214596189,140
214596193,30
214596195,296
214596197,218
214596200,44
214596202,134
214596204,219
214596206,112
214596208,42
214596210,168
214596212,327
214596215,94
214596217,82
214596219,67
214596221,189
214596223,186
214596225,182
214596227,83
214596230,58
214596232,82
214596234,31
214596251,177
214596255,221
214596257,252
214596260,476
214596262,381
214596266,139
214596272,140
214596275,154
214596279,415
214596281,5
214596283,5
214596285,27
214596287,156
214596290,121
214596292,122
214596294,226
214596296,273
214596298,161
214596302,99
214596305,158
214596309,211
214596311,186
214596313,120
214596315,793
214596317,386
214596320,366
214596324,579
214596326,2684
214596328,14
214596330,1044
214596332,497
214596341,118
214596352,174
214596354,107
214596356,107
214596360,138
214596367,168
214596371,278
214596373,397
214596375,275
214596377,205
214596380,508
214596382,306
214596384,676
214596386,724
214596388,1068
214596390,275
214596401,262
214596407,119
214596410,239
214596412,429
214596414,217
214596435,3637
214596446,3272
214596448,82
214596450,197
214596452,97
214596455,734
214596457,134
214596461,208
214596463,234
214596467,289
214596470,92
214596472,38
214596476,202
214596478,10
214596487,82
214596489,199
214596497,815
214596502,2606
214596506,512
214596508,163
214596523,210
214596527,1543
214596534,178
214596540,151
214596542,1213
214596547,226
214596549,283
214596553,30
214596555,52
214596557,30
214596562,75
214596564,107
214596566,376
214596583,153
214596585,95
214596587,48
214596594,14
214596602,2246
214596630,155
214596635,51
214596641,15
214596645,1701
214596647,408
214599924,305
214599928,1494
214600022,812
214600037,4668
214600044,16
214600055,2089
214600117,157
214600132,953
214600134,430
214600149,152
214600194,188
214600202,1317
214600205,1159
214600209,8
214600213,193
214600284,945
214600286,769
214600331,317
214600335,1179
214600385,5
214600387,414
214600389,429
214600400,159
214600436,234
214600451,4
214600464,1527
214600468,1551
214600470,2039
214600472,436
214600475,595
214600477,6
214600479,271
214600481,311
214600483,975
214600485,812
214600492,31189
214600502,18271
214600513,488
214600515,91
214600524,97
214600528,50
214600530,21
214600532,123
214600535,518
214600537,156
214600539,134
214600543,549
214600547,203
214600552,85
214600556,134
214600560,253
214600562,150
214600565,572
214600567,238
214600569,245
214600571,292
214600573,9
214600575,356
214600580,168
214600582,166
214600584,381
214600588,336
214600590,175
214600592,41
214600595,32
214600599,109
214600601,128
214600603,134
214600607,1087
214600610,349
214600612,314
214600614,36
214600616,87
214600620,367
214600622,70
214600625,348
214600631,151
214600633,115
214600635,172
214600637,831
214600642,89
214600652,830
214600655,120
214600657,390
214600659,112
214600661,106
214600663,150
214600665,74
214600667,247
214600672,110
214600674,71
214600678,160
214600685,100
214600687,41
214600708,1
214600717,51
214600723,113
214600725,133
214600730,58
214600734,168
214600738,174
214600740,57
214600742,11
214600745,37
214600768,4
214600777,46
214600779,88
214600796,421
214600802,254
214600805,30
214600811,178
214600824,315
214600828,16
214600830,330
214600832,509
214600837,421
214600841,302
214600845,1383
214600847,351
214600850,458
214600918,955
214600920,517
214600922,1219
214600925,2333
214600927,973
214600929,969
214600931,889
214600933,336
214600935,262
214600937,363
214600940,558
214600944,8
214600950,18
214600957,160
214600989,4641
214600995,3244
214600997,263
214601000,72
214601006,98
214601008,49
214601010,954
214601012,6143
214601015,364
214601017,948
214601019,1141
214601023,565
214601027,1417
214601030,543
214601034,391
214601036,905
214601038,752
214601040,14712
214601042,6409
214601049,2239
214601051,1833
214601053,218
214601057,58
214601060,3306
214601064,333
214601109,600
214601111,715
214601113,151
214601115,39
214601117,144
214601122,139
214601124,100
214601126,103
214601128,120
214601137,170
214601143,297
214601145,95
214601147,49
214601152,69
214601154,212
214601156,96
214601160,221
214601162,217
214601165,125
214601167,99
214601169,16
214601171,260
214601173,136
214601175,45
214601177,7820
214601186,2906
214601197,16839
214601201,1532
214601203,3653
214601207,3810
214601210,4275
214601212,1781
214601214,2652
214601216,4787
214601218,705
214601222,123
214601227,269
214601229,2247
214601231,552
214601233,35853
214601235,2056
214601237,827
214601240,1608
214601242,210
214601244,723
214601246,299
214601248,231
214601250,4349
214601252,692
214601255,167
214601257,105
214601261,93
214601263,216
214601265,168
214601267,581
214601270,92
214601272,4312
214601319,329
214601407,13086
214601409,554
214601413,302
214601415,27
214601422,1842
214601424,942
214601435,200
214601441,475
214601445,149
214601447,534
214601450,1478
214601452,358
214601456,476
214601458,250
214601460,80
214601462,6080
214601465,49
214601467,13
214601482,225
214601484,214
214601535,1978
214601540,209
214601542,10648
214601550,125
214601555,241
214601557,54
214601559,113
214601561,113
214601563,161
214601565,478
214601567,147
214601570,387
214601572,348
214601657,308
214601660,224
214601662,1160
214601664,226
214601668,1486
214601670,1890
214601672,4622
214601683,28
214601685,71
214601687,43
214601690,261
214601692,40
214601694,1
214601702,249
214601705,43
214601707,63
214601711,14
214601713,135
214601715,16
214601717,6
214601722,6
214601724,41
214601732,6
214601737,22
214601739,3
214601741,100
214601743,55
214601745,417
214601747,60
214601750,26
214601752,294
214601760,9
214601765,127
214601769,9
214601771,34
214601773,43
214601777,31
214601780,61
214601803,452
214601805,9545
214601807,743
214601810,849
214601812,41
214601814,2078
214601818,2
214602225,2274
214602227,82
214602234,1
214602238,261
214602240,7638
214602245,1
214602249,612
214602251,34
214602253,806
214602255,797
214602257,802
214602260,915
214602264,635
214602266,612
214602268,559
214602270,494
214602272,145
214602275,223
214602279,223
214602290,1100
214602292,313
214602294,955
214602296,1258
214602298,1210
214602300,480
214602302,416
214602309,511
214602315,443
214602322,947
214602324,9
214602326,1
214602330,497
214602343,123
214602345,123
214602352,749
214602354,454
214602356,1591
214602358,648
214602377,1874
214602380,859
214602382,25
214602384,1146
214602386,2326
214602388,1949
214602390,334
214602401,518
214602403,283
214602425,377
214602435,2
214602440,149
214602442,2
214602444,52
214602470,337
214602472,175
214602480,247
214602485,278
214602489,149
214602491,245
214602493,172
214602495,260
214602497,218
214602500,349
214602502,1337
214602504,147
214602506,194
214602508,186
214602510,251
214602512,138
214602515,206
214602517,107
214602519,238
214602521,537
214602523,134
214602525,483
214602527,399
214602530,457
214602532,338
214602534,5089
214602536,2850
214602538,4469
214602540,71
214602542,107
214602545,1035
214602547,271
214602549,63
214602551,26
214602553,42
214602555,83
214602557,508
214602560,136
214602562,77
214602564,411
214602566,349
214602568,8414
214602570,1497
214602575,485
214602577,715
214602579,38
214602581,169
214602583,621
214602590,70
214602600,9876
214602602,177
214602605,17217
214602613,65
214602615,465
214602662,194
214602665,115
214602695,205
214602697,20
214602699,644
214602703,317
214602705,452
214602707,229
214602710,133
214602716,271
214602718,490
214602720,357
214602725,32
214602727,618
214602729,2294
214602731,2004
214602735,1280
214602740,818
214602742,165
214602746,161
214602748,219
214602750,171
214602752,443
214602755,162
214602761,251
214602763,251
214602767,218
214602774,632
214602776,353
214602778,443
214602780,417
214602782,491
214602785,211
214602793,1202
214602802,3236
214602804,4026
214602806,7075
214602810,168
214602812,299
214602815,207
214602817,2485
214602821,1004
214602823,194
214602825,66
214602827,1318
214602830,10322
214602832,2716
214602834,2679
214602838,250
214602840,633
214602881,264
214603110,63
214603112,123
214603117,45
214603119,74
214603132,503
214603134,2
214603138,1350
214603140,3175
214603145,818
214606387,856
214606389,200
214606391,268
214606393,780
214606395,1977
214606397,292
214606400,391
214606402,104
214606404,85
214606406,161
214606408,1134
214606410,399
214606412,1598
214606415,221
214606417,370
214606419,139
214606432,8
214606455,66
214606470,9
214606477,23
214606494,291
214606498,586
214606747,923
214606749,504
214606751,227
214606762,547
214606777,239
